Protein_ID	subject_id	Gene_ID	exprLevel_log	transcript_ID	goTermId	goName	gotermType	goAcc
251530	Potri.015G040300.2	WUAT02019909.1	8.87109563	251530	1970	NF-kappaB-inducing kinase activity	molecular_function	GO:0004704
251530	Potri.015G040300.2	WUAT02019909.1	8.87109563	251530	1963	protein kinase C activity	molecular_function	GO:0004697
251530	Potri.015G040300.2	WUAT02019909.1	8.87109563	251530	1942	transmembrane receptor protein serine/threonine kinase activity	molecular_function	GO:0004675
251530	Potri.015G040300.2	WUAT02019909.1	8.87109563	251530	1952	elongation factor-2 kinase activity	molecular_function	GO:0004686
251530	Potri.015G040300.2	WUAT02019909.1	8.87109563	251530	1959	cyclin-dependent protein serine/threonine kinase activity	molecular_function	GO:0004693
251530	Potri.015G040300.2	WUAT02019909.1	8.87109563	251530	1974	MAP kinase kinase activity	molecular_function	GO:0004708
251530	Potri.015G040300.2	WUAT02019909.1	8.87109563	251530	1979	protein tyrosine kinase activity	molecular_function	GO:0004713
251530	Potri.015G040300.2	WUAT02019909.1	8.87109563	251530	1945	AMP-activated protein kinase activity	molecular_function	GO:0004679
251530	Potri.015G040300.2	WUAT02019909.1	8.87109563	251530	1977	ribosomal protein S6 kinase activity	molecular_function	GO:0004711
251530	Potri.015G040300.2	WUAT02019909.1	8.87109563	251530	13114	eukaryotic elongation factor-2 kinase activator activity	molecular_function	GO:0042557
251530	Potri.015G040300.2	WUAT02019909.1	8.87109563	251530	4989	MAP kinase kinase kinase kinase activity	molecular_function	GO:0008349
251530	Potri.015G040300.2	WUAT02019909.1	8.87109563	251530	5174	JUN kinase kinase activity	molecular_function	GO:0008545
251530	Potri.015G040300.2	WUAT02019909.1	8.87109563	251530	12218	phosphatidylinositol 3-kinase activity	molecular_function	GO:0035004
251530	Potri.015G040300.2	WUAT02019909.1	8.87109563	251530	1947	obsolete casein kinase I activity	molecular_function	GO:0004681
251530	Potri.015G040300.2	WUAT02019909.1	8.87109563	251530	3551	protein phosphorylation	biological_process	GO:0006468
251530	Potri.015G040300.2	WUAT02019909.1	8.87109563	251530	1958	cGMP-dependent protein kinase activity	molecular_function	GO:0004692
251530	Potri.015G040300.2	WUAT02019909.1	8.87109563	251530	1955	phosphorylase kinase activity	molecular_function	GO:0004689
251530	Potri.015G040300.2	WUAT02019909.1	8.87109563	251530	8094	phosphatidylinositol phosphate kinase activity	molecular_function	GO:0016307
251530	Potri.015G040300.2	WUAT02019909.1	8.87109563	251530	8277	cyclin-dependent protein serine/threonine kinase regulator activity	molecular_function	GO:0016538
251530	Potri.015G040300.2	WUAT02019909.1	8.87109563	251530	1949	calmodulin-dependent protein kinase activity	molecular_function	GO:0004683
251530	Potri.015G040300.2	WUAT02019909.1	8.87109563	251530	1939	protein kinase activity	molecular_function	GO:0004672
251530	Potri.015G040300.2	WUAT02019909.1	8.87109563	251530	1982	obsolete signal transducer, downstream of receptor, with protein tyrosine kinase activity	molecular_function	GO:0004716
251530	Potri.015G040300.2	WUAT02019909.1	8.87109563	251530	9567	phenol kinase activity	molecular_function	GO:0018720
251530	Potri.015G040300.2	WUAT02019909.1	8.87109563	251530	1941	protein serine/threonine kinase activity	molecular_function	GO:0004674
251530	Potri.015G040300.2	WUAT02019909.1	8.87109563	251530	5080	phosphofructokinase activity	molecular_function	GO:0008443
251530	Potri.015G040300.2	WUAT02019909.1	8.87109563	251530	1956	cyclic nucleotide-dependent protein kinase activity	molecular_function	GO:0004690
251530	Potri.015G040300.2	WUAT02019909.1	8.87109563	251530	2653	ATP binding	molecular_function	GO:0005524
251530	Potri.015G040300.2	WUAT02019909.1	8.87109563	251530	8502	phosphotransferase activity, alcohol group as acceptor	molecular_function	GO:0016773
251530	Potri.015G040300.2	WUAT02019909.1	8.87109563	251530	10721	cyclin-dependent protein kinase activating kinase activity	molecular_function	GO:0019912
251530	Potri.015G040300.2	WUAT02019909.1	8.87109563	251530	5428	cobinamide kinase activity	molecular_function	GO:0008819
251766	Potri.015G066000.4	WUAT02009771.1	7.013256011	251766	8547	ATPase-coupled transmembrane transporter activity	molecular_function	GO:0042626
251766	Potri.015G066000.4	WUAT02009771.1	7.013256011	251766	7827	integral component of membrane	cellular_component	GO:0016021
251766	Potri.015G066000.4	WUAT02009771.1	7.013256011	251766	5182	proton-exporting ATPase activity, phosphorylative mechanism	molecular_function	GO:0008553
251766	Potri.015G066000.4	WUAT02009771.1	7.013256011	251766	7479	ion transmembrane transporter activity, phosphorylative mechanism	molecular_function	GO:0015662
251766	Potri.015G066000.4	WUAT02009771.1	7.013256011	251766	2653	ATP binding	molecular_function	GO:0005524
251766	Potri.015G066000.4	WUAT02009771.1	7.013256011	251766	3881	cation transport	biological_process	GO:0006812
251766	Potri.015G066000.4	WUAT02009771.1	7.013256011	251766	4804	metabolic process	biological_process	GO:0008152
251766	Potri.015G066000.4	WUAT02009771.1	7.013256011	251766	7826	membrane	cellular_component	GO:0016020
251766	Potri.015G066000.4	WUAT02009771.1	7.013256011	251766	8614	ATPase activity	molecular_function	GO:0016887
251766	Potri.015G066000.4	WUAT02009771.1	7.013256011	251766	7802	proton transmembrane transport	biological_process	GO:1902600
251766	Potri.015G066000.4	WUAT02009771.1	7.013256011	251766	1170	catalytic activity	molecular_function	GO:0003824
251814	Potri.015G067400.1	WUAT02009667.1	9.541718154	251814	8812	nucleoside-triphosphatase activity	molecular_function	GO:0017111
251814	Potri.015G067400.1	WUAT02009667.1	9.541718154	251814	2653	ATP binding	molecular_function	GO:0005524
251814	Potri.015G067400.1	WUAT02009667.1	9.541718154	251814	157	nucleotide binding	molecular_function	GO:0000166
252493	Potri.015G089300.1	WUAT02021471.1	6.432596673	252493	3177	(1->3)-beta-D-glucan biosynthetic process	biological_process	GO:0006075
252493	Potri.015G089300.1	WUAT02021471.1	6.432596673	252493	7826	membrane	cellular_component	GO:0016020
252493	Potri.015G089300.1	WUAT02021471.1	6.432596673	252493	140	1,3-beta-D-glucan synthase complex	cellular_component	GO:0000148
252493	Potri.015G089300.1	WUAT02021471.1	6.432596673	252493	1189	1,3-beta-D-glucan synthase activity	molecular_function	GO:0003843
252493	Potri.015G089300.1	WUAT02020396.1	10.6559847	252493	3177	(1->3)-beta-D-glucan biosynthetic process	biological_process	GO:0006075
252493	Potri.015G089300.1	WUAT02020396.1	10.6559847	252493	7826	membrane	cellular_component	GO:0016020
252493	Potri.015G089300.1	WUAT02020396.1	10.6559847	252493	140	1,3-beta-D-glucan synthase complex	cellular_component	GO:0000148
252493	Potri.015G089300.1	WUAT02020396.1	10.6559847	252493	1189	1,3-beta-D-glucan synthase activity	molecular_function	GO:0003843
252514	Potri.015G090100.1	WUAT02014958.1	8.781640095	252514	3065	magnesium-dependent protein serine/threonine phosphatase complex	cellular_component	GO:0005963
252514	Potri.015G090100.1	WUAT02014958.1	8.781640095	252514	5058	RNA polymerase II CTD heptapeptide repeat phosphatase activity	molecular_function	GO:0008420
252514	Potri.015G090100.1	WUAT02014958.1	8.781640095	252514	1987	phosphoprotein phosphatase activity	molecular_function	GO:0004721
252514	Potri.015G090100.1	WUAT02014958.1	8.781640095	252514	1990	magnesium-dependent protein serine/threonine phosphatase activity	molecular_function	GO:0004724
252514	Potri.015G090100.1	WUAT02014958.1	8.781640095	252514	149	protein serine/threonine phosphatase activity	molecular_function	GO:0004722
252514	Potri.015G090100.1	WUAT02014958.1	8.781640095	252514	5220	calcium-dependent protein serine/threonine phosphatase regulator activity	molecular_function	GO:0008597
252514	Potri.015G090100.1	WUAT02014958.1	8.781640095	252514	8732	myosin phosphatase complex	cellular_component	GO:0017023
252514	Potri.015G090100.1	WUAT02014958.1	8.781640095	252514	8728	myosin phosphatase activity	molecular_function	GO:0017018
252514	Potri.015G090100.1	WUAT02014958.1	8.781640095	252514	8729	myosin phosphatase regulator activity	molecular_function	GO:0017020
252514	Potri.015G090100.1	WUAT02014958.1	8.781640095	252514	1989	calcium-dependent protein serine/threonine phosphatase activity	molecular_function	GO:0004723
252901	Potri.015G103300.1	WUAT02001415.1	10.33646121	252901	1939	protein kinase activity	molecular_function	GO:0004672
252901	Potri.015G103300.1	WUAT02001415.1	10.33646121	252901	1948	obsolete protein kinase CK2 activity	molecular_function	GO:0004682
252901	Potri.015G103300.1	WUAT02001415.1	10.33646121	252901	3059	protein kinase CK2 complex	cellular_component	GO:0005956
252901	Potri.015G103300.1	WUAT02001415.1	10.33646121	252901	1957	cAMP-dependent protein kinase activity	molecular_function	GO:0004691
252901	Potri.015G103300.1	WUAT02001415.1	10.33646121	252901	5224	obsolete protein kinase CK2 regulator activity	molecular_function	GO:0008605
252901	Potri.015G103300.1	WUAT02001415.1	10.33646121	252901	1941	protein serine/threonine kinase activity	molecular_function	GO:0004674
252901	Potri.015G103300.1	WUAT02001415.1	10.33646121	252901	2653	ATP binding	molecular_function	GO:0005524
252901	Potri.015G103300.1	WUAT02001415.1	10.33646121	252901	1979	protein tyrosine kinase activity	molecular_function	GO:0004713
252901	Potri.015G103300.1	WUAT02001415.1	10.33646121	252901	3055	cAMP-dependent protein kinase complex	cellular_component	GO:0005952
252901	Potri.015G103300.1	WUAT02001415.1	10.33646121	252901	5223	cAMP-dependent protein kinase regulator activity	molecular_function	GO:0008603
252901	Potri.015G103300.1	WUAT02001415.1	10.33646121	252901	3551	protein phosphorylation	biological_process	GO:0006468
254490	Potri.016G139200.1	WUAT02021446.1	8.760247408	254490	2653	ATP binding	molecular_function	GO:0005524
254490	Potri.016G139200.1	WUAT02021446.1	8.760247408	254490	1941	protein serine/threonine kinase activity	molecular_function	GO:0004674
254490	Potri.016G139200.1	WUAT02021446.1	8.760247408	254490	1979	protein tyrosine kinase activity	molecular_function	GO:0004713
254490	Potri.016G139200.1	WUAT02021446.1	8.760247408	254490	1939	protein kinase activity	molecular_function	GO:0004672
254490	Potri.016G139200.1	WUAT02021446.1	8.760247408	254490	3551	protein phosphorylation	biological_process	GO:0006468
254515	Potri.016G139900.2	WUAT02023061.1	10.8845322	254515	2644	protein binding	molecular_function	GO:0005515
254515	Potri.016G139900.2	WUAT02023061.1	10.8845322	254515	6006	response to light stimulus	biological_process	GO:0009416
254515	Potri.016G139900.2	WUAT02023061.1	10.8845322	254515	2131	obsolete signal transducer activity	molecular_function	GO:0004871
254628	Potri.016G144100.3	WUAT02010469.1	8.780730822	254628	1968	obsolete signal transducer, downstream of receptor, with serine/threonine kinase activity	molecular_function	GO:0004702
254628	Potri.016G144100.3	WUAT02010469.1	8.780730822	254628	1980	transmembrane receptor protein tyrosine kinase activity	molecular_function	GO:0004714
254628	Potri.016G144100.3	WUAT02010469.1	8.780730822	254628	1959	cyclin-dependent protein serine/threonine kinase activity	molecular_function	GO:0004693
254628	Potri.016G144100.3	WUAT02010469.1	8.780730822	254628	1964	calcium-dependent protein kinase C activity	molecular_function	GO:0004698
254628	Potri.016G144100.3	WUAT02010469.1	8.780730822	254628	1972	JUN kinase kinase kinase activity	molecular_function	GO:0004706
254628	Potri.016G144100.3	WUAT02010469.1	8.780730822	254628	4989	MAP kinase kinase kinase kinase activity	molecular_function	GO:0008349
254628	Potri.016G144100.3	WUAT02010469.1	8.780730822	254628	1979	protein tyrosine kinase activity	molecular_function	GO:0004713
254628	Potri.016G144100.3	WUAT02010469.1	8.780730822	254628	3551	protein phosphorylation	biological_process	GO:0006468
254628	Potri.016G144100.3	WUAT02010469.1	8.780730822	254628	1956	cyclic nucleotide-dependent protein kinase activity	molecular_function	GO:0004690
254628	Potri.016G144100.3	WUAT02010469.1	8.780730822	254628	1960	eukaryotic translation initiation factor 2alpha kinase activity	molecular_function	GO:0004694
254628	Potri.016G144100.3	WUAT02010469.1	8.780730822	254628	2653	ATP binding	molecular_function	GO:0005524
254628	Potri.016G144100.3	WUAT02010469.1	8.780730822	254628	1945	AMP-activated protein kinase activity	molecular_function	GO:0004679
254628	Potri.016G144100.3	WUAT02010469.1	8.780730822	254628	1963	protein kinase C activity	molecular_function	GO:0004697
254628	Potri.016G144100.3	WUAT02010469.1	8.780730822	254628	1969	G protein-coupled receptor kinase activity	molecular_function	GO:0004703
254628	Potri.016G144100.3	WUAT02010469.1	8.780730822	254628	1955	phosphorylase kinase activity	molecular_function	GO:0004689
254628	Potri.016G144100.3	WUAT02010469.1	8.780730822	254628	1975	MAP kinase kinase kinase activity	molecular_function	GO:0004709
254628	Potri.016G144100.3	WUAT02010469.1	8.780730822	254628	8094	phosphatidylinositol phosphate kinase activity	molecular_function	GO:0016307
254628	Potri.016G144100.3	WUAT02010469.1	8.780730822	254628	1944	DNA-dependent protein kinase activity	molecular_function	GO:0004677
254628	Potri.016G144100.3	WUAT02010469.1	8.780730822	254628	1947	obsolete casein kinase I activity	molecular_function	GO:0004681
254628	Potri.016G144100.3	WUAT02010469.1	8.780730822	254628	1952	elongation factor-2 kinase activity	molecular_function	GO:0004686
254628	Potri.016G144100.3	WUAT02010469.1	8.780730822	254628	1941	protein serine/threonine kinase activity	molecular_function	GO:0004674
254628	Potri.016G144100.3	WUAT02010469.1	8.780730822	254628	5174	JUN kinase kinase activity	molecular_function	GO:0008545
254628	Potri.016G144100.3	WUAT02010469.1	8.780730822	254628	1939	protein kinase activity	molecular_function	GO:0004672
254628	Potri.016G144100.3	WUAT02010469.1	8.780730822	254628	12218	phosphatidylinositol 3-kinase activity	molecular_function	GO:0035004
254628	Potri.016G144100.3	WUAT02010469.1	8.780730822	254628	1970	NF-kappaB-inducing kinase activity	molecular_function	GO:0004704
254628	Potri.016G144100.3	WUAT02010469.1	8.780730822	254628	1949	calmodulin-dependent protein kinase activity	molecular_function	GO:0004683
254628	Potri.016G144100.3	WUAT02010469.1	8.780730822	254628	1958	cGMP-dependent protein kinase activity	molecular_function	GO:0004692
254628	Potri.016G144100.3	WUAT02010469.1	8.780730822	254628	8277	cyclin-dependent protein serine/threonine kinase regulator activity	molecular_function	GO:0016538
254628	Potri.016G144100.3	WUAT02010469.1	8.780730822	254628	1943	3-phosphoinositide-dependent protein kinase activity	molecular_function	GO:0004676
254628	Potri.016G144100.3	WUAT02010469.1	8.780730822	254628	1971	JUN kinase activity	molecular_function	GO:0004705
254628	Potri.016G144100.3	WUAT02010469.1	8.780730822	254628	1974	MAP kinase kinase activity	molecular_function	GO:0004708
254628	Potri.016G144100.3	WUAT02010469.1	8.780730822	254628	10029	transmembrane receptor protein kinase activity	molecular_function	GO:0019199
254628	Potri.016G144100.3	WUAT02010469.1	8.780730822	254628	5023	IkappaB kinase activity	molecular_function	GO:0008384
254628	Potri.016G144100.3	WUAT02010469.1	8.780730822	254628	8502	phosphotransferase activity, alcohol group as acceptor	molecular_function	GO:0016773
254628	Potri.016G144100.3	WUAT02010469.1	8.780730822	254628	1973	MAP kinase activity	molecular_function	GO:0004707
254628	Potri.016G144100.3	WUAT02010469.1	8.780730822	254628	1946	obsolete casein kinase activity	molecular_function	GO:0004680
254628	Potri.016G144100.3	WUAT02010469.1	8.780730822	254628	10722	cyclin-dependent protein kinase activating kinase regulator activity	molecular_function	GO:0019914
254628	Potri.016G144100.3	WUAT02010469.1	8.780730822	254628	9567	phenol kinase activity	molecular_function	GO:0018720
254628	Potri.016G144100.3	WUAT02010469.1	8.780730822	254628	1981	non-membrane spanning protein tyrosine kinase activity	molecular_function	GO:0004715
254628	Potri.016G144100.3	WUAT02010469.1	8.780730822	254628	1978	protein serine/threonine/tyrosine kinase activity	molecular_function	GO:0004712
254628	Potri.016G144100.3	WUAT02010469.1	8.780730822	254628	5428	cobinamide kinase activity	molecular_function	GO:0008819
254628	Potri.016G144100.3	WUAT02010469.1	8.780730822	254628	10721	cyclin-dependent protein kinase activating kinase activity	molecular_function	GO:0019912
254628	Potri.016G144100.3	WUAT02010469.1	8.780730822	254628	13114	eukaryotic elongation factor-2 kinase activator activity	molecular_function	GO:0042557
254628	Potri.016G144100.3	WUAT02010469.1	8.780730822	254628	1977	ribosomal protein S6 kinase activity	molecular_function	GO:0004711
