Gene_ID	explevel_log	subject_id
WUAT02004354.1	5.72996965262972	Potri.013G142760.3
WUAT02004356.1	8.30787877441863	Potri.001G253100.4
WUAT02004357.1	10.9500625540569	Potri.005G226000.8
WUAT02004360.1	7.80047239795522	Potri.012G058400.2
WUAT02004361.1	9.34386032556672	Potri.009G161001.1
WUAT02004366.1	8.80541790857827	Potri.002G224000.2
WUAT02004369.1	6.2243042005186	Potri.001G313900.1
WUAT02004372.1	6.8140359044126	Potri.013G162800.1
WUAT02004374.1	8.73082880041208	Potri.001G051400.2
WUAT02004375.1	8.39767830161451	Potri.001G312800.9
WUAT02004377.1	5.20959860801078	Potri.013G139112.2
WUAT02004381.1	7.93986625231648	Potri.008G143700.10
WUAT02004384.1	8.74322610747656	Potri.013G140260.3
WUAT02004386.1	11.1424595793016	Potri.001G312800.9
WUAT02004388.1	8.75178599170521	Potri.001G312800.9
WUAT02004390.1	7.38312504777205	Potri.012G005000.18
WUAT02004391.1	10.0399562377774	Potri.009G123100.1
WUAT02004393.1	10.7414596734713	Potri.017G036400.1
WUAT02004398.1	9.10358486180574	Potri.004G047000.1
WUAT02004399.1	9.49332560559018	Potri.017G151800.1
WUAT02004402.1	10.5334184695753	Potri.010G052500.1
WUAT02004411.1	9.06798347226757	Potri.002G133900.2
WUAT02004415.1	7.8532920322134	Potri.009G096700.3
WUAT02004416.1	7.13881773796538	Potri.002G091200.1
WUAT02004420.1	9.65875973261523	Potri.014G097700.1
WUAT02004421.1	8.77681218812791	Potri.010G232600.2
WUAT02004423.1	7.69122774596058	Potri.001G418100.1
WUAT02004425.1	5.78439517198215	Potri.006G163301.1
WUAT02004429.1	11.5930649236491	Potri.004G094400.1
WUAT02004430.1	10.1983623779133	Potri.008G168300.2
WUAT02004433.1	4.77267083106935	Potri.013G058900.3
WUAT02004434.1	9.02327527740346	Potri.009G101500.6
WUAT02004436.1	10.1613911029084	Potri.002G216600.5
WUAT02004438.1	11.6334251847336	Potri.008G163300.6
WUAT02004447.1	5.5312780863029	Potri.001G356700.1
WUAT02004449.1	6.4413563306328	Potri.001G130800.12
WUAT02004451.1	10.8485250677661	Potri.018G096028.3
WUAT02004453.1	7.48026900913476	Potri.014G136466.1
WUAT02004457.1	6.34372573630775	Potri.017G139500.1
WUAT02004460.1	8.65157117237567	Potri.013G143400.2
WUAT02004464.1	9.38703144022631	Potri.019G092300.1
WUAT02004465.1	7.76071600951209	Potri.013G143400.2
WUAT02004466.1	9.36148231043471	Potri.005G172200.3
WUAT02004469.1	9.55432283659679	Potri.014G095400.1
WUAT02004471.1	2.96079883696234	Potri.003G108500.1
WUAT02004473.1	10.1238345257269	Potri.001G032400.1
WUAT02004474.1	10.7861194612065	Potri.008G144700.2
WUAT02004479.1	8.50678595367465	Potri.013G012100.1
WUAT02004483.1	11.9944728109916	Potri.002G209602.1
WUAT02004485.1	3.2158061324035	Potri.005G119400.1
WUAT02004487.1	9.09801935214061	Potri.018G093600.2
WUAT02004490.1	9.35670151270825	Potri.002G076100.2
WUAT02004492.1	10.5926081271179	Potri.015G095900.1
WUAT02004493.1	8.77631126224712	Potri.013G142232.6
WUAT02004501.1	11.238960090076	Potri.003G043700.5
WUAT02004503.1	6.92688661118591	Potri.016G055600.6
WUAT02004506.1	11.0061398383554	Potri.005G134400.1
WUAT02004507.1	9.23977500280624	Potri.010G126600.1
WUAT02004510.1	9.17762425224997	Potri.010G137900.1
WUAT02004513.1	10.4407430413348	Potri.016G056200.5
WUAT02004514.1	8.72725088593286	Potri.011G084251.1
WUAT02004516.1	4.82745533703041	Potri.013G133550.2
WUAT02004519.1	7.94239100109779	Potri.016G043900.1
WUAT02004520.1	11.2204173638899	Potri.011G164700.3
WUAT02004523.1	8.45962554822851	Potri.013G142232.6
WUAT02004526.1	7.37168194712655	Potri.001G175700.1
WUAT02004528.1	11.1591473639864	Potri.002G188200.2
WUAT02004533.1	9.87500365041344	Potri.013G131300.3
WUAT02004536.1	7.38100884317515	Potri.014G185948.1
WUAT02004537.1	9.96517557110385	Potri.007G062582.1
WUAT02004541.1	9.84476086668896	Potri.015G013400.2
WUAT02004542.1	9.52374273243876	Potri.013G139112.2
WUAT02004546.1	11.0378727110123	Potri.006G193500.1
WUAT02004551.1	6.86870638884	Potri.003G138200.3
WUAT02004552.1	9.31704989731126	Potri.006G082900.3
WUAT02004554.1	9.79079264736783	Potri.014G075300.1
WUAT02004555.1	9.40909463257734	Potri.013G143400.2
WUAT02004559.1	7.5592234157382	Potri.013G143400.2
WUAT02004562.1	9.19892479201168	Potri.011G094500.2
WUAT02004565.1	5.69989844827714	Potri.005G079200.1
WUAT02004567.1	0.642183358082223	Potri.008G224210.1
WUAT02004569.1	9.78673348182898	Potri.019G125600.1
WUAT02004580.1	7.54934695244542	Potri.009G020900.1
WUAT02004586.1	10.6400874774049	Potri.014G096700.1
WUAT02004587.1	10.2376190099454	Potri.015G058301.3
WUAT02004589.1	9.3088995631494	Potri.002G127700.1
WUAT02004590.1	5.38223330062544	Potri.010G028700.1
WUAT02004591.1	11.4447322470712	Potri.006G275000.1
WUAT02004592.1	5.33125620472444	Potri.014G145000.7
WUAT02004601.1	9.68519872980146	Potri.014G080800.1
WUAT02004605.1	11.5427333534976	Potri.010G071000.1
WUAT02004609.1	9.3515883703874	Potri.012G031250.1
WUAT02004610.1	9.28637497693435	Potri.012G105900.4
WUAT02004613.1	10.8257908527008	Potri.004G189700.2
WUAT02004618.1	8.93609752601705	Potri.014G185948.1
WUAT02004622.1	10.0854809709702	Potri.001G312800.7
WUAT02004625.1	6.26511433094347	Potri.011G037000.5
WUAT02004626.1	9.71488675098419	Potri.009G050700.6
WUAT02004628.1	9.48387682556371	Potri.003G058300.1
WUAT02004634.1	6.66017966396389	Potri.009G153600.2
WUAT02004640.1	9.42786075476872	Potri.001G014401.1
WUAT02004641.1	8.37233870526304	Potri.001G016200.1
WUAT02004644.1	10.2161265400343	Potri.006G204900.2
WUAT02004645.1	10.3682242906128	Potri.007G061901.1
WUAT02004647.1	3.9510001461939	Potri.002G114200.1
WUAT02004649.1	6.43887336876335	Potri.001G312800.9
WUAT02004651.1	10.267534060409	Potri.011G152900.1
WUAT02004653.1	7.56860857015456	Potri.001G324200.1
WUAT02004654.1	9.07341012945232	Potri.013G133550.2
WUAT02004659.1	10.5239005017923	Potri.001G312800.9
WUAT02004667.1	9.36119003115489	Potri.010G144400.1
WUAT02004669.1	4.57009660611708	Potri.016G069100.1
WUAT02004676.1	9.81149290098027	Potri.013G162200.1
WUAT02004679.1	7.12738294824152	Potri.019G023012.1
WUAT02004681.1	9.49027683698239	Potri.006G046500.3
WUAT02004684.1	7.13081765307973	Potri.001G014401.1
WUAT02004689.1	8.97466913488525	Potri.017G138900.8
WUAT02004690.1	10.5812579242922	Potri.005G154350.1
WUAT02004694.1	8.43507030262627	Potri.010G049700.2
WUAT02004695.1	9.94142674806947	Potri.012G031250.1
WUAT02004698.1	10.1874126571084	Potri.013G138900.1
WUAT02004699.1	10.4722723117654	Potri.001G067300.1
WUAT02004700.1	9.44396851025767	Potri.002G160800.2
WUAT02004707.1	8.31728842533776	Potri.005G108200.1
WUAT02004708.1	10.1836893774723	Potri.016G007300.2
WUAT02004712.1	7.91081981587308	Potri.013G121000.2
WUAT02004713.1	9.07435905409061	Potri.013G134800.1
WUAT02004716.1	9.88635260750078	Potri.005G094200.3
WUAT02004718.1	7.64001616464974	Potri.001G006600.1
WUAT02004720.1	8.12476443970651	Potri.010G125200.1
WUAT02004721.1	10.9415691667267	Potri.014G147900.1
WUAT02004722.1	9.94508358212252	Potri.012G088900.1
WUAT02004726.1	10.0776547737858	Potri.005G095200.2
WUAT02004730.1	9.45676821020505	Potri.003G212000.1
WUAT02004731.1	9.09657090150088	Potri.008G126400.2
WUAT02004732.1	9.97024034050665	Potri.016G004900.2
WUAT02004735.1	12.750665860481	Potri.007G122900.1
WUAT02004739.1	9.48457099216689	Potri.002G007100.2
WUAT02004743.1	4.72540537654138	Potri.006G249800.1
WUAT02004744.1	10.4011328707225	Potri.002G042500.3
WUAT02004745.1	9.8618711436685	Potri.013G051400.2
WUAT02004746.1	9.16034955481742	Potri.017G063900.2
WUAT02004758.1	6.60955874901256	Potri.012G031250.1
WUAT02004762.1	8.06782824095283	Potri.017G079400.1
WUAT02004765.1	6.5525796015926	Potri.010G052500.1
WUAT02004767.1	5.69353667506025	Potri.008G224210.1
WUAT02004771.1	7.3386652865103	Potri.001G312800.7
WUAT02004784.1	9.55694316414148	Potri.005G210000.1
WUAT02004785.1	7.10792816034361	Potri.011G080400.3
WUAT02004788.1	10.8350662433274	Potri.015G085700.4
WUAT02004789.1	11.2557728021664	Potri.005G091200.2
WUAT02004793.1	10.7265854485998	Potri.013G163000.1
WUAT02004798.1	8.62964973842108	Potri.003G108200.1
WUAT02004799.1	7.48576823551033	Potri.011G137400.1
WUAT02004802.1	7.59329982843676	Potri.001G044700.2
WUAT02004804.1	10.5512766448223	Potri.001G341100.5
WUAT02004808.1	3.07028640617222	Potri.014G057000.1
WUAT02004821.1	8.12270854655369	Potri.009G134500.1
WUAT02004829.1	8.37526897525846	Potri.002G235500.3
WUAT02004831.1	9.61833311032016	Potri.008G037700.1
WUAT02004832.1	10.7765608999576	Potri.008G017800.1
WUAT02004834.1	10.9337785137207	Potri.001G180100.4
WUAT02004837.1	5.7902126846782	Potri.013G143400.2
WUAT02004840.1	2.36086779552648	Potri.013G142124.1
WUAT02004843.1	7.16728269092538	Potri.013G143400.2
WUAT02004844.1	9.71984016702522	Potri.001G074000.3
WUAT02004851.1	8.63270889722836	Potri.005G111700.1
WUAT02004852.1	6.15653317504824	Potri.007G032800.1
WUAT02004853.1	6.02783003916357	Potri.008G201500.1
WUAT02004857.1	8.32017438053579	Potri.001G335300.1
WUAT02004858.1	4.4010921212934	Potri.013G142232.2
WUAT02004861.1	9.63694091474058	Potri.006G080300.1
WUAT02004863.1	9.03534029817242	Potri.006G069700.1
WUAT02004865.1	10.9945506488118	Potri.004G210200.13
WUAT02004866.1	8.65158127185441	Potri.011G134200.17
WUAT02004867.1	8.83925616480572	Potri.016G045200.1
WUAT02004870.1	9.94460241350235	Potri.001G229000.2
WUAT02004875.1	7.74902527654118	Potri.012G058400.2
WUAT02004878.1	8.22663504884111	Potri.002G233500.1
WUAT02004879.1	9.37330770831631	Potri.006G133400.3
WUAT02004883.1	10.8054791305972	Potri.002G099200.1
WUAT02004884.1	8.18311370086479	Potri.017G073300.1
WUAT02004886.1	2.07152455057433	Potri.010G019000.2
WUAT02004888.1	7.40372691230908	Potri.013G092500.1
WUAT02004890.1	9.63409866946445	Potri.009G020900.1
WUAT02004893.1	3.44801265263309	Potri.010G052500.1
WUAT02004901.1	10.0244890286206	Potri.009G018800.2
WUAT02004902.1	9.10110194662835	Potri.006G051100.4
WUAT02004905.1	10.3469327937574	Potri.009G158700.2
WUAT02004906.1	9.75561229671942	Potri.001G457700.1
WUAT02004910.1	9.82402764150081	Potri.014G066200.1
WUAT02004915.1	8.54819305687758	Potri.001G142300.10
WUAT02004920.1	12.0855868549184	Potri.005G116400.2
WUAT02004923.1	8.5269385057424	Potri.001G082900.1
WUAT02004924.1	10.338078620802	Potri.004G209700.20
WUAT02004927.1	5.61352805858825	Potri.001G251100.2
WUAT02004937.1	8.91530974278043	Potri.012G072800.3
WUAT02004938.1	9.42518809081664	Potri.019G018400.3
WUAT02004940.1	3.60350137786103	Potri.001G441040.1
WUAT02004942.1	10.4148430057057	Potri.001G234300.4
WUAT02004947.1	8.18660458736339	Potri.014G116600.5
WUAT02004951.1	9.25966500188598	Potri.003G181100.1
WUAT02004960.1	11.5982304483699	Potri.014G052600.9
WUAT02004965.1	9.13911209494599	Potri.018G052200.1
WUAT02004966.1	4.05126103853759	Potri.001G312800.7
WUAT02004969.1	10.510720466625	Potri.008G058500.14
WUAT02004970.1	12.0162859078111	Potri.004G226300.1
WUAT02004972.1	-0.39944974724853	Potri.013G138201.1
WUAT02004973.1	7.73529302162848	Potri.014G074200.11
WUAT02004978.1	11.1171905475746	Potri.001G126100.1
WUAT02004979.1	9.20378304790431	Potri.001G356800.10
WUAT02004984.1	8.46311255444405	Potri.011G039400.2
WUAT02004988.1	5.09977148143579	Potri.011G074150.1
WUAT02004992.1	3.82638591546497	Potri.010G236890.1
WUAT02004996.1	10.3396465597644	Potri.009G058600.2
WUAT02004998.1	5.48530907066019	Potri.015G066400.5
WUAT02004999.1	7.93381398846164	Potri.012G110800.1
WUAT02005002.1	10.1758795760265	Potri.014G131000.8
WUAT02005005.1	9.40577378513338	Potri.011G057000.1
WUAT02005007.1	8.73277554305208	Potri.005G099800.1
WUAT02005009.1	4.42538150269669	Potri.004G026200.3
WUAT02005010.1	6.54806010668101	Potri.011G075051.1
WUAT02005011.1	9.66354001248655	Potri.015G028200.1
WUAT02005015.1	5.02961934354714	Potri.001G042600.1
WUAT02005016.1	8.66750920223445	Potri.008G126100.1
WUAT02005023.1	6.19420664113566	Potri.013G140260.3
WUAT02005027.1	7.52710110102608	Potri.001G019100.3
WUAT02005032.1	8.20787827943083	Potri.013G142124.1
WUAT02005041.1	9.67937422824251	Potri.006G003700.2
WUAT02005050.1	11.3461580297524	Potri.005G206700.2
WUAT02005059.1	10.5999850349129	Potri.012G034901.9
WUAT02005060.1	10.9436827927966	Potri.006G163301.1
WUAT02005065.1	10.6219981043396	Potri.017G044600.12
WUAT02005068.1	9.08695841927071	Potri.013G141700.3
WUAT02005072.1	7.74148293193947	Potri.011G082300.2
WUAT02005073.1	8.38498175954556	Potri.013G012400.1
WUAT02005077.1	8.05291644657667	Potri.001G359400.1
WUAT02005080.1	6.76288264227396	Potri.002G230700.3
WUAT02005082.1	6.19348012692289	Potri.006G259600.3
WUAT02005089.1	4.87977485078029	Potri.013G139080.1
WUAT02005090.1	9.56054123537828	Potri.013G143400.2
WUAT02005091.1	10.9930678708605	Potri.018G086000.2
WUAT02005092.1	10.334763556131	Potri.003G176600.1
WUAT02005094.1	5.00268051024207	Potri.010G052500.1
WUAT02005096.1	6.30730097819195	Potri.013G079600.2
WUAT02005098.1	2.40709247428789	Potri.011G123000.2
WUAT02005099.1	9.10457226547358	Potri.013G161900.1
WUAT02005100.1	11.648557723962	Potri.011G138400.2
WUAT02005101.1	9.37930316115469	Potri.019G024200.4
WUAT02005104.1	10.391842125324	Potri.008G204400.2
WUAT02005106.1	10.2864218827791	Potri.011G074868.1
WUAT02005108.1	7.20376487090938	Potri.005G113600.4
WUAT02005109.1	7.05661628536987	Potri.013G140850.1
WUAT02005110.1	9.7169505469407	Potri.005G173300.3
WUAT02005113.1	7.78976565652778	Potri.001G129800.1
WUAT02005116.1	3.52912580880372	Potri.004G159000.2
WUAT02005122.1	10.9284118901025	Potri.003G146000.1
WUAT02005124.1	10.1422524472493	Potri.003G215100.3
WUAT02005131.1	9.65290519393715	Potri.007G014400.4
WUAT02005136.1	11.243617544021	Potri.008G070300.9
WUAT02005140.1	10.4049356846681	Potri.013G142548.1
WUAT02005141.1	4.83704043450719	Potri.007G062302.2
WUAT02005144.1	11.2247509436158	Potri.008G124300.1
WUAT02005149.1	7.82379776919255	Potri.010G158400.1
WUAT02005158.1	10.6428680872576	Potri.008G006100.2
WUAT02005159.1	11.30746271894	Potri.006G163900.1
WUAT02005160.1	9.06389663696974	Potri.017G007400.1
WUAT02005162.1	8.24310339534245	Potri.006G120700.1
WUAT02005163.1	10.5522330676247	Potri.010G184900.1
WUAT02005168.1	6.85946629262624	Potri.011G125200.5
WUAT02005176.1	7.60029453762454	Potri.010G042000.1
WUAT02005179.1	9.75991757709563	Potri.009G011000.8
WUAT02005180.1	8.64551810687412	Potri.003G067400.1
WUAT02005186.1	11.3083574374349	Potri.016G019900.1
WUAT02005194.1	3.70977536082275	Potri.013G133550.2
WUAT02005202.1	4.84831766589085	Potri.005G113600.4
WUAT02005207.1	6.23805641504299	Potri.013G092500.1
WUAT02005208.1	6.28137078176873	Potri.013G143400.2
WUAT02005210.1	6.94187921427952	Potri.014G190900.2
WUAT02005212.1	9.67912348187425	Potri.001G357000.2
WUAT02005218.1	2.56126712055761	Potri.005G167300.7
WUAT02005220.1	5.8171611844491	Potri.013G143400.2
WUAT02005221.1	10.2826912104643	Potri.001G134425.1
WUAT02005222.1	11.2687309623175	Potri.017G106900.4
WUAT02005225.1	11.2887003873094	Potri.012G104500.1
WUAT02005226.1	9.05900618947561	Potri.011G001800.1
WUAT02005232.1	10.5856488016098	Potri.004G211500.2
WUAT02005237.1	6.75320477686326	Potri.015G136700.5
WUAT02005238.1	3.24378065548156	Potri.002G043200.1
WUAT02005240.1	8.74470703711337	Potri.006G144900.1
WUAT02005244.1	4.28598031596373	Potri.007G062242.1
WUAT02005247.1	7.87176661893539	Potri.013G133550.2
WUAT02005248.1	11.1261597711958	Potri.013G121700.2
WUAT02005253.1	7.13633644915268	Potri.007G020100.1
WUAT02005254.1	11.6598212375192	Potri.010G159800.3
WUAT02005257.1	10.635500514563	Potri.010G093900.2
WUAT02005258.1	4.32124514740715	Potri.019G068300.2
WUAT02005260.1	-0.681635075507993	Potri.013G162700.1
WUAT02005262.1	10.0657837440212	Potri.016G089300.1
WUAT02005266.1	10.4495446990004	Potri.012G088100.1
WUAT02005268.1	5.21071176476048	Potri.018G058300.4
WUAT02005270.1	10.7170279753236	Potri.010G153500.2
WUAT02005278.1	9.12217957526318	Potri.012G016900.2
WUAT02005280.1	10.3818979942702	Potri.013G087100.1
WUAT02005284.1	7.77161617892681	Potri.014G161100.1
WUAT02005288.1	11.2568886262008	Potri.015G076650.22
WUAT02005290.1	6.22166704711405	Potri.011G075051.1
WUAT02005293.1	11.3041279129715	Potri.013G162200.1
WUAT02005298.1	6.47267787033024	Potri.003G092300.1
WUAT02005301.1	2.55559028707522	Potri.007G069500.3
WUAT02005302.1	9.30793568749214	Potri.008G224210.1
WUAT02005311.1	9.75993773385937	Potri.001G312800.9
WUAT02005314.1	3.85986060753928	Potri.013G136466.1
WUAT02005316.1	9.39959678592279	Potri.015G101900.1
WUAT02005317.1	6.74031612736923	Potri.003G043700.5
WUAT02005318.1	9.12293026829497	Potri.013G094800.7
WUAT02005320.1	10.0081423798544	Potri.011G028400.1
WUAT02005321.1	3.68419557989401	Potri.010G052500.1
WUAT02005322.1	4.06102359935692	Potri.004G137100.2
WUAT02005325.1	8.78708151744779	Potri.002G248100.1
WUAT02005326.1	12.9993643930978	Potri.009G136900.2
WUAT02005333.1	10.6461735716523	Potri.012G045800.1
WUAT02005335.1	8.51995580428776	Potri.010G245100.5
WUAT02005338.1	8.86344994177896	Potri.002G074800.1
WUAT02005342.1	10.2174133122933	Potri.004G002900.2
WUAT02005345.1	4.51295674650416	Potri.006G247000.2
WUAT02005347.1	10.1529595724721	Potri.001G215500.1
WUAT02005349.1	2.10589771503853	Potri.016G094201.1
WUAT02005350.1	10.591403894986	Potri.006G166000.2
WUAT02005351.1	8.74675292122898	Potri.014G034100.2
WUAT02005352.1	8.71124022491759	Potri.001G171000.3
WUAT02005356.1	9.40170854985525	Potri.007G145700.1
WUAT02005360.1	9.45491657903674	Potri.006G219500.5
WUAT02005365.1	8.63578848038108	Potri.013G140260.1
WUAT02005366.1	11.0573542673922	Potri.011G043300.1
WUAT02005369.1	6.09713662728291	Potri.005G217800.1
WUAT02005370.1	10.0712456732152	Potri.013G139112.2
WUAT02005382.1	3.83677310151376	Potri.013G029300.2
WUAT02005383.1	10.1771029766404	Potri.001G111800.1
WUAT02005385.1	4.49505486769938	Potri.014G081600.1
WUAT02005387.1	10.7802738475325	Potri.002G128700.11
WUAT02005392.1	10.695295144071	Potri.006G197700.3
WUAT02005396.1	10.4263402634532	Potri.005G093000.5
WUAT02005397.1	10.2396934765011	Potri.013G142124.1
WUAT02005398.1	8.26838705798782	Potri.016G127900.1
WUAT02005401.1	5.04739046481954	Potri.004G025800.1
WUAT02005404.1	7.88949071916066	Potri.004G229800.2
WUAT02005409.1	9.77631560470415	Potri.011G134700.3
WUAT02005410.1	9.45630302967708	Potri.016G074000.1
WUAT02005419.1	12.8526261430046	Potri.018G063500.3
WUAT02005421.1	10.6167430885842	Potri.007G041100.3
WUAT02005424.1	10.2351910394	Potri.001G048900.2
WUAT02005428.1	7.50649835427403	Potri.006G237500.5
WUAT02005433.1	9.39070069440275	Potri.002G013100.1
WUAT02005437.1	10.0935392252502	Potri.013G139670.1
WUAT02005438.1	10.2993685709178	Potri.001G029600.4
WUAT02005442.1	5.80033933722336	Potri.010G219500.1
WUAT02005443.1	8.08617023446507	Potri.007G093600.1
WUAT02005446.1	10.4692360250274	Potri.017G084100.1
WUAT02005447.1	10.1548351105219	Potri.010G039700.3
WUAT02005452.1	8.97019798243194	Potri.017G125400.19
WUAT02005455.1	9.15129822314944	Potri.004G206000.4
WUAT02005469.1	9.31676822714592	Potri.017G076400.14
WUAT02005470.1	11.2371922354983	Potri.002G033900.1
WUAT02005473.1	12.3617792655929	Potri.008G128500.1
WUAT02005477.1	7.76044595595692	Potri.003G006200.7
WUAT02005478.1	8.09334459586579	Potri.011G074150.1
WUAT02005482.1	9.74075075145725	Potri.004G204600.1
WUAT02005486.1	7.09604637730066	Potri.009G010800.1
WUAT02005491.1	10.2132707492202	Potri.006G242100.1
WUAT02005492.1	5.23433007098501	Potri.013G142972.1
WUAT02005496.1	7.63828870383302	Potri.004G186400.1
WUAT02005499.1	5.15647190499793	Potri.013G140260.3
WUAT02005500.1	9.18434284858745	Potri.009G044000.4
WUAT02005505.1	5.34807515305504	Potri.009G102201.1
WUAT02005507.1	9.07361494973206	Potri.011G112700.8
WUAT02005513.1	10.5022896977795	Potri.013G163300.2
WUAT02005522.1	3.14315707134786	Potri.013G141912.1
WUAT02005527.1	8.25414468317687	Potri.001G473100.2
WUAT02005531.1	7.76004126805598	Potri.013G143400.2
WUAT02005536.1	8.44813702653433	Potri.012G032300.1
WUAT02005544.1	4.04228416999777	Potri.012G031250.1
WUAT02005545.1	10.8708538787684	Potri.018G075000.5
WUAT02005547.1	9.47404531034727	Potri.009G119300.1
WUAT02005549.1	7.37088730039069	Potri.013G133550.2
WUAT02005550.1	9.23213418853121	Potri.017G017400.2
WUAT02005554.1	10.5569916576639	Potri.001G066800.1
WUAT02005560.1	2.07155303375083	Potri.005G167300.7
WUAT02005563.1	6.17250293851232	Potri.013G133550.2
WUAT02005566.1	11.2508782690079	Potri.004G218300.1
WUAT02005568.1	10.1093563505393	Potri.013G143400.2
WUAT02005573.1	8.3916709373943	Potri.017G058300.6
WUAT02005576.1	5.42304308770213	Potri.008G224093.1
WUAT02005581.1	9.96438396885172	Potri.010G172500.1
WUAT02005585.1	7.96585348869578	Potri.008G046800.9
WUAT02005587.1	6.95799078088249	Potri.001G312800.7
WUAT02005588.1	9.94413726674747	Potri.002G254400.1
WUAT02005590.1	10.3371805240526	Potri.014G185948.1
WUAT02005600.1	4.27343633227132	Potri.019G027580.1
WUAT02005604.1	9.56354387928709	Potri.014G012800.1
WUAT02005608.1	10.5597432302427	Potri.013G133550.2
WUAT02005609.1	10.5381891784252	Potri.006G047600.1
