Gene_ID	subject_id	G_T1_Rep1	G_T1_Rep2	G_T1_Rep3	G_T1_Rep4	G_T2_Rep1	G_T2_Rep2	G_T2_Rep3	G_T2_Rep4
WUAT02004992.1	Potri.010G236890.1	142	40	20	102	26	90	84	72
WUAT02004996.1	Potri.009G058600.2	26310	33460	20538	41890	19670	17084	24002	23660
WUAT02004998.1	Potri.015G066400.5	198	288	354	218	2	298	44	6
WUAT02004999.1	Potri.012G110800.1	2704	2988	924	7582	1074	932	512	628
WUAT02005002.1	Potri.014G131000.8	20172	32134	20748	29240	20700	28538	29178	28786
WUAT02005005.1	Potri.011G057000.1	7878	12380	9182	12102	10486	15818	15976	10658
WUAT02005007.1	Potri.005G099800.1	4166	5020	4290	6014	5698	3712	4620	5560
WUAT02005009.1	Potri.004G026200.3	56	34	76	50	58	62	134	84
WUAT02005010.1	Potri.011G075051.1	284	1062	352	888	974	4782	4490	594
WUAT02005011.1	Potri.015G028200.1	13832	18132	8074	25246	11208	7434	9166	10340
WUAT02005015.1	Potri.001G042600.1	102	198	300	254	324	94	252	210
WUAT02005016.1	Potri.008G126100.1	4428	8704	4300	8738	13570	6388	8230	7240
WUAT02005023.1	Potri.013G140260.3	472	692	532	654	884	1368	2208	1256
WUAT02005027.1	Potri.001G019100.3	2144	2142	1106	2334	620	3012	692	494
WUAT02005032.1	Potri.013G142124.1	3080	4522	3092	4750	2668	1900	2614	2938
WUAT02005041.1	Potri.006G003700.2	9174	16350	16132	16570	8218	17108	18212	20836
WUAT02005050.1	Potri.005G206700.2	49278	75256	93766	69706	135152	91788	150586	194792
WUAT02005059.1	Potri.012G034901.9	30780	37950	28232	49934	35604	31226	43232	44660
WUAT02005060.1	Potri.006G163301.1	42204	56184	28490	58018	55392	72536	62646	65294
WUAT02005065.1	Potri.017G044600.12	25074	43104	44658	40084	30284	42944	44286	55634
WUAT02005068.1	Potri.013G141700.3	7446	8492	4400	12084	3200	2856	2600	2646
WUAT02005072.1	Potri.011G082300.2	1090	2454	2058	1992	2680	2448	1586	2502
WUAT02005073.1	Potri.013G012400.1	3330	6326	2728	4114	4126	3796	4278	3860
WUAT02005077.1	Potri.001G359400.1	3134	9304	1644	9204	9894	5246	6010	6666
WUAT02005080.1	Potri.002G230700.3	332	1162	808	634	624	866	944	1270
WUAT02005082.1	Potri.006G259600.3	376	736	446	748	668	236	364	378
WUAT02005089.1	Potri.013G139080.1	144	132	238	102	82	160	182	186
WUAT02005090.1	Potri.013G143400.2	8750	15948	9882	18198	12840	13482	11232	21172
WUAT02005091.1	Potri.018G086000.2	42818	62174	49544	72902	42656	37968	40838	50230
WUAT02005092.1	Potri.003G176600.1	22122	33432	30698	43132	29590	25726	24328	28056
WUAT02005094.1	Potri.010G052500.1	86	254	82	128	202	368	242	248
WUAT02005096.1	Potri.013G079600.2	302	560	504	680	422	348	568	724
WUAT02005098.1	Potri.011G123000.2	0	0	8	10	10	2	4	4
WUAT02005099.1	Potri.013G161900.1	9820	5768	5706	10050	1678	1578	3024	4078
WUAT02005100.1	Potri.011G138400.2	78006	160830	123712	119068	67090	121358	125892	140672
WUAT02005101.1	Potri.019G024200.4	6298	13756	7090	15920	9364	13500	11654	11042
WUAT02005104.1	Potri.008G204400.2	22582	40454	23280	39986	18368	17240	21466	22742
WUAT02005106.1	Potri.011G074868.1	18948	26328	52292	29370	19306	26930	30682	33110
WUAT02005108.1	Potri.005G113600.4	900	1082	1028	1862	1296	1264	1742	2172
WUAT02005109.1	Potri.013G140850.1	830	1340	810	1070	1030	812	892	1052
WUAT02005110.1	Potri.005G173300.3	11624	16386	11764	18896	15558	12436	15916	16992
WUAT02005113.1	Potri.001G129800.1	2420	2902	2046	3684	2296	2174	3012	2892
WUAT02005116.1	Potri.004G159000.2	16	42	10	14	26	20	66	28
WUAT02005122.1	Potri.003G146000.1	42622	71068	44156	79508	57866	54232	55372	84710
WUAT02005124.1	Potri.003G215100.3	22552	25886	18786	28244	22882	19470	21470	21740
WUAT02005131.1	Potri.007G014400.4	14392	19080	12664	18690	15794	12482	15378	17848
WUAT02005136.1	Potri.008G070300.9	57518	84204	49764	95156	47352	46078	51416	50150
WUAT02005140.1	Potri.013G142548.1	20708	43316	40326	35788	178648	66168	140740	56740
WUAT02005141.1	Potri.007G062302.2	86	150	74	222	92	94	124	238
WUAT02005144.1	Potri.008G124300.1	55564	81108	59052	91266	58088	48404	47030	75334
WUAT02005149.1	Potri.010G158400.1	1758	2334	1856	2912	2008	2198	2992	2468
WUAT02005158.1	Potri.008G006100.2	26312	33012	30582	42174	29650	22954	31032	39936
WUAT02005159.1	Potri.006G163900.1	69024	83790	63376	92940	61056	58892	65222	80716
WUAT02005160.1	Potri.017G007400.1	6262	10390	8978	8084	6844	7692	9094	12726
WUAT02005162.1	Potri.006G120700.1	3874	4914	1986	5344	4904	3896	5288	4176
WUAT02005163.1	Potri.010G184900.1	27132	48216	24738	44978	24844	30234	30808	27676
WUAT02005168.1	Potri.011G125200.5	472	1012	498	1180	2218	804	1596	2840
WUAT02005176.1	Potri.010G042000.1	1156	1858	1110	2578	3334	2160	2794	3744
WUAT02005179.1	Potri.009G011000.8	19570	4436	11338	9520	1256	476	472	7612
WUAT02005180.1	Potri.003G067400.1	3516	7868	4438	6160	7924	7770	7572	9062
WUAT02005186.1	Potri.016G019900.1	83306	71862	81470	74734	72678	68688	68568	100834
WUAT02005194.1	Potri.013G133550.2	38	104	26	82	106	50	24	44
WUAT02005202.1	Potri.005G113600.4	102	224	140	198	322	220	190	208
WUAT02005207.1	Potri.013G092500.1	414	270	554	860	8662	1516	1290	2630
WUAT02005208.1	Potri.013G143400.2	474	792	366	220	342	270	70	356
WUAT02005210.1	Potri.014G190900.2	810	1248	562	1646	1116	556	780	1068
WUAT02005212.1	Potri.001G357000.2	11664	19598	13526	22330	12712	11354	14608	14176
WUAT02005218.1	Potri.005G167300.7	14	8	14	30	6	12	14	4
WUAT02005220.1	Potri.013G143400.2	208	142	144	274	232	208	288	180
WUAT02005221.1	Potri.001G134425.1	22756	32386	25404	34690	19612	24110	23744	26594
WUAT02005222.1	Potri.017G106900.4	108778	115966	53706	140340	66618	54118	54118	44350
WUAT02005225.1	Potri.012G104500.1	61246	113000	59992	106118	107724	72416	84108	76380
WUAT02005226.1	Potri.011G001800.1	6692	8314	7112	11388	2994	4664	2906	4754
WUAT02005232.1	Potri.004G211500.2	28578	43484	33358	45604	29222	34818	36090	38686
WUAT02005237.1	Potri.015G136700.5	350	1118	364	1390	9338	2114	5410	1050
WUAT02005238.1	Potri.002G043200.1	24	22	12	58	32	28	28	40
WUAT02005240.1	Potri.006G144900.1	7100	7678	4746	10374	9466	10404	15026	11940
WUAT02005244.1	Potri.007G062242.1	78	24	96	80	58	122	170	24
WUAT02005247.1	Potri.013G133550.2	1514	2256	1218	2838	504	794	382	828
WUAT02005248.1	Potri.013G121700.2	47674	74258	51956	74480	59180	64230	70536	79030
WUAT02005253.1	Potri.007G020100.1	714	1064	1302	1510	1310	1496	2174	2396
WUAT02005254.1	Potri.010G159800.3	114806	76272	60726	143138	68988	28998	23474	35464
WUAT02005257.1	Potri.010G093900.2	30762	51626	33166	49552	50606	56900	64978	65512
WUAT02005258.1	Potri.019G068300.2	66	108	34	96	132	38	24	12
WUAT02005260.1	Potri.013G162700.1	0	2	4	2	0	2	0	0
WUAT02005262.1	Potri.016G089300.1	27312	37654	20694	39132	38944	28544	39694	43182
WUAT02005266.1	Potri.012G088100.1	27406	33262	28750	39438	33192	25856	36290	35272
WUAT02005268.1	Potri.018G058300.4	106	244	62	138	180	188	140	78
WUAT02005270.1	Potri.010G153500.2	31888	44440	29290	61546	22240	23418	24020	27246
WUAT02005278.1	Potri.012G016900.2	4984	7496	5768	9908	8656	3824	3752	5856
WUAT02005280.1	Potri.013G087100.1	28060	34478	19106	39482	50276	33266	33926	32678
WUAT02005284.1	Potri.014G161100.1	2708	1962	3422	5532	3006	3704	4026	1652
WUAT02005288.1	Potri.015G076650.22	44400	61172	52698	106618	27268	27048	13406	29044
WUAT02005290.1	Potri.011G075051.1	384	878	352	508	11168	1682	2120	1508
WUAT02005293.1	Potri.013G162200.1	80918	100106	72390	92368	75332	59510	81676	86418
WUAT02005298.1	Potri.003G092300.1	388	1370	512	942	4558	1518	1500	1406
WUAT02005301.1	Potri.007G069500.3	18	2	12	18	14	8	0	20
WUAT02005302.1	Potri.008G224210.1	9542	12348	9862	15018	11224	9530	9990	11236
WUAT02005311.1	Potri.001G312800.9	10512	15102	18262	14904	16206	15344	16142	26558
WUAT02005314.1	Potri.013G136466.1	46	66	30	54	44	46	30	84
WUAT02005316.1	Potri.015G101900.1	10222	14244	9248	19388	11440	9618	12332	9502
WUAT02005317.1	Potri.003G043700.5	598	1078	786	488	1694	1718	2430	1552
WUAT02005318.1	Potri.013G094800.7	7714	9864	6444	12400	12710	9702	17862	14854
WUAT02005320.1	Potri.011G028400.1	4284	9436	16234	13712	21996	23230	25930	39300
WUAT02005321.1	Potri.010G052500.1	4	84	52	26	70	32	142	94
WUAT02005322.1	Potri.004G137100.2	64	110	36	62	34	60	76	36
WUAT02005325.1	Potri.002G248100.1	4632	7554	5544	6522	8522	6108	6206	10606
WUAT02005326.1	Potri.009G136900.2	116796	296340	286628	143128	557284	2992914	3886206	1401502
WUAT02005333.1	Potri.012G045800.1	37056	42984	48094	43068	33120	36378	34148	74200
WUAT02005335.1	Potri.010G245100.5	1382	1732	1780	848	2480	1452	1756	23458
WUAT02005338.1	Potri.002G074800.1	3656	9128	4282	6620	12916	11172	14846	16112
WUAT02005342.1	Potri.004G002900.2	22896	46240	20028	31696	24516	21730	22634	34472
WUAT02005345.1	Potri.006G247000.2	34	2	16	58	96	12	18	108
WUAT02005347.1	Potri.001G215500.1	18358	32542	19630	31078	26032	17384	23442	28002
WUAT02005349.1	Potri.016G094201.1	2	4	0	0	4	6	4	6
WUAT02005350.1	Potri.006G166000.2	30248	42276	34202	51762	27760	30112	29998	31126
WUAT02005351.1	Potri.014G034100.2	4612	7116	4194	7720	6698	5806	6684	6504
WUAT02005352.1	Potri.001G171000.3	5318	8750	5456	8774	11682	6150	6258	6216
WUAT02005356.1	Potri.007G145700.1	7580	17218	12428	15620	16404	8014	11196	16270
WUAT02005360.1	Potri.006G219500.5	14682	8178	6418	16600	1736	2136	1972	5516
WUAT02005365.1	Potri.013G140260.1	4852	5112	3608	7866	3306	3632	3490	5620
WUAT02005366.1	Potri.011G043300.1	44704	73440	51692	83780	132230	85946	79530	88506
WUAT02005369.1	Potri.005G217800.1	292	262	114	498	228	262	578	274
WUAT02005370.1	Potri.013G139112.2	17598	29354	20912	26592	18616	20100	20448	28048
WUAT02005382.1	Potri.013G029300.2	16	78	60	22	84	246	152	238
WUAT02005383.1	Potri.001G111800.1	20596	34982	22152	34088	20524	18596	16348	28566
WUAT02005385.1	Potri.014G081600.1	32	56	244	54	6	234	8	16
WUAT02005387.1	Potri.002G128700.11	31592	44064	37688	49470	41330	47738	49964	57954
WUAT02005392.1	Potri.006G197700.3	37744	49864	38142	56582	79458	47000	91294	53602
WUAT02005396.1	Potri.005G093000.5	27158	44146	39848	42040	32436	53356	37190	39394
WUAT02005397.1	Potri.013G142124.1	19506	34550	18186	32564	38724	29330	46068	39716
WUAT02005398.1	Potri.016G127900.1	3154	3894	2472	4952	3110	1900	3080	4122
WUAT02005401.1	Potri.004G025800.1	116	206	118	216	1720	884	1392	192
WUAT02005404.1	Potri.004G229800.2	2866	4052	1488	6208	5686	7022	4136	4692
WUAT02005409.1	Potri.011G134700.3	17176	22028	6894	30294	14646	8398	11896	9252
WUAT02005410.1	Potri.016G074000.1	9646	10350	5356	8424	12256	6832	7496	15854
WUAT02005419.1	Potri.018G063500.3	404592	382760	286106	444998	102404	121004	134784	202702
WUAT02005421.1	Potri.007G041100.3	29320	26806	24954	34994	13916	10902	13586	24626
WUAT02005424.1	Potri.001G048900.2	16586	40834	27458	48438	49752	38362	34308	48572
WUAT02005428.1	Potri.006G237500.5	2078	1556	1434	3080	9326	3744	3588	2532
WUAT02005433.1	Potri.002G013100.1	8150	13762	11758	13246	29276	44198	51122	45366
WUAT02005437.1	Potri.013G139670.1	20418	22582	13948	28480	21106	13212	18500	22556
WUAT02005438.1	Potri.001G029600.4	21158	32018	31074	32362	22730	25846	26420	31354
WUAT02005442.1	Potri.010G219500.1	280	370	166	292	264	242	336	612
WUAT02005443.1	Potri.007G093600.1	1818	3164	2442	4800	2498	2574	1764	3464
WUAT02005446.1	Potri.017G084100.1	23176	41096	25154	31648	22262	19120	22434	25828
WUAT02005447.1	Potri.010G039700.3	20710	26536	24952	28858	26188	23388	29676	35572
WUAT02005452.1	Potri.017G125400.19	5898	10820	6966	8374	7938	6378	8016	7864
WUAT02005455.1	Potri.004G206000.4	9804	8998	6648	14000	5732	4052	4898	5184
WUAT02005469.1	Potri.017G076400.14	8962	13784	7892	15322	13464	11262	15248	9516
WUAT02005470.1	Potri.002G033900.1	64396	90620	40314	105842	57696	44030	64912	54838
WUAT02005473.1	Potri.008G128500.1	105110	69182	369024	100734	124572	185148	84486	236016
WUAT02005477.1	Potri.003G006200.7	2328	1458	1536	3302	3770	1954	5358	6072
WUAT02005478.1	Potri.011G074150.1	1020	712	1518	1482	4490	644	798	4402
WUAT02005482.1	Potri.004G204600.1	13386	17118	10826	24308	22660	13794	18658	15856
WUAT02005486.1	Potri.009G010800.1	1466	1124	808	1744	5308	1216	620	902
WUAT02005491.1	Potri.006G242100.1	23024	28318	18910	34702	29974	18560	21706	24666
WUAT02005492.1	Potri.013G142972.1	86	50	134	106	172	88	154	140
WUAT02005496.1	Potri.004G186400.1	1444	2412	1720	1848	1546	2540	2030	2246
WUAT02005499.1	Potri.013G140260.3	96	204	362	174	136	78	234	496
WUAT02005500.1	Potri.009G044000.4	4688	7250	5724	11198	8446	4744	4160	7910
WUAT02005505.1	Potri.009G102201.1	150	226	68	290	134	116	52	118
WUAT02005507.1	Potri.011G112700.8	4934	8720	10286	7430	15636	17428	19810	19796
WUAT02005513.1	Potri.013G163300.2	27278	37964	24400	45446	31188	25880	32360	34530
WUAT02005522.1	Potri.013G141912.1	12	0	24	14	16	20	28	38
WUAT02005527.1	Potri.001G473100.2	2584	5176	2344	3388	3168	3222	2676	3544
WUAT02005531.1	Potri.013G143400.2	1950	2112	1048	3250	450	112	134	470
WUAT02005536.1	Potri.012G032300.1	2942	4416	3456	4418	4674	4296	4596	5516
WUAT02005544.1	Potri.012G031250.1	16	34	30	82	42	82	46	264
WUAT02005545.1	Potri.018G075000.5	43544	39952	23574	75728	35070	16834	18848	27852
WUAT02005547.1	Potri.009G119300.1	11034	18042	9180	18172	7076	7172	8310	7136
WUAT02005549.1	Potri.013G133550.2	1066	1610	1786	2066	852	1238	892	1566
WUAT02005550.1	Potri.017G017400.2	9306	18944	8270	22716	36428	9628	21250	18032
WUAT02005554.1	Potri.001G066800.1	28364	50088	27620	40832	23206	33124	39954	48886
WUAT02005560.1	Potri.005G167300.7	10	6	38	22	4	16	4	118
WUAT02005563.1	Potri.013G133550.2	182	410	226	372	650	668	920	1148
WUAT02005566.1	Potri.004G218300.1	64850	72682	50556	95958	40528	38856	35646	36178
WUAT02005568.1	Potri.013G143400.2	15448	27162	17070	34016	34606	25502	31182	34054
WUAT02005573.1	Potri.017G058300.6	3412	5306	4886	5960	6582	4754	6460	7630
WUAT02005576.1	Potri.008G224093.1	138	324	216	384	186	390	684	630
WUAT02005581.1	Potri.010G172500.1	14884	21484	22704	23182	15538	24326	18276	25958
WUAT02005585.1	Potri.008G046800.9	4058	3504	1796	6908	25610	3454	3252	3286
WUAT02005587.1	Potri.001G312800.7	494	1736	1134	1516	1822	1786	1182	1474
WUAT02005588.1	Potri.002G254400.1	15344	19628	14876	24536	10872	7176	6834	10598
WUAT02005590.1	Potri.014G185948.1	25104	27680	28152	33654	15630	19724	17948	25968
WUAT02005600.1	Potri.019G027580.1	0	0	0	4	2	0	1094	0
WUAT02005604.1	Potri.014G012800.1	8738	17364	10800	17150	10644	14414	17238	18142
WUAT02005608.1	Potri.013G133550.2	27520	42462	28844	46710	33412	30428	34808	38420
WUAT02005609.1	Potri.006G047600.1	22126	47552	50874	36554	26810	27706	29182	41298
WUAT02005612.1	Potri.001G047100.1	18356	21276	14800	29286	14906	13832	11318	16410
WUAT02005619.1	Potri.015G083000.3	84558	187314	99228	114092	106806	75826	109230	118074
WUAT02005621.1	Potri.007G032800.1	31302	37938	21974	52374	21514	20486	20396	22112
WUAT02005622.1	Potri.001G312800.9	20096	29190	29248	29858	23610	33892	33262	40594
WUAT02005623.1	Potri.005G246000.2	8278	15432	30512	7396	60738	44946	56484	54358
WUAT02005627.1	Potri.011G163700.2	18532	32638	27534	30160	58106	31004	27516	26740
WUAT02005635.1	Potri.013G143400.2	6450	8808	7648	9610	6872	6166	7602	7650
WUAT02005636.1	Potri.013G139112.2	858	732	630	1110	1150	1072	794	1156
WUAT02005637.1	Potri.012G031250.1	2	4	0	0	0	2	4	4
WUAT02005640.1	Potri.002G011800.1	302	938	268	612	784	314	436	718
WUAT02005644.1	Potri.002G069100.2	154	270	232	382	624	464	396	882
WUAT02005649.1	Potri.008G008100.7	26846	45156	30672	44534	35092	35736	38214	40892
WUAT02005653.1	Potri.013G152800.3	3248	3098	5470	7502	3550	2408	5416	9260
WUAT02005654.1	Potri.013G029300.2	16	14	56	10	10	20	36	168
WUAT02005659.1	Potri.014G120600.8	146706	248090	120552	247520	58250	66304	65436	76934
WUAT02005660.1	Potri.018G123200.3	11482	20060	13454	19704	18368	13496	13806	19066
WUAT02005662.1	Potri.008G224093.1	448184	404130	362550	355094	263328	215396	192862	767264
WUAT02005666.1	Potri.001G382400.1	756	328	586	1652	326	302	406	876
WUAT02005669.1	Potri.013G163300.2	750	640	660	920	468	546	604	870
WUAT02005670.1	Potri.014G010100.1	12	8	22	22	4	22	14	10
WUAT02005671.1	Potri.013G136466.1	27758	39910	24852	47176	35250	28336	33534	32326
WUAT02005680.1	Potri.010G192400.1	29398	47006	63130	41830	30598	29328	26194	81246
WUAT02005687.1	Potri.009G137800.2	67512	90322	64434	94524	53410	47146	50864	55456
WUAT02005689.1	Potri.011G158100.1	2210	2288	1084	3296	3242	1548	1976	1388
WUAT02005698.1	Potri.015G049500.3	25236	31080	21972	34396	22116	21458	22166	26934
WUAT02005702.1	Potri.001G383800.8	3940	1878	2108	3418	1418	626	928	1314
WUAT02005703.1	Potri.010G052500.1	28	50	34	44	36	48	84	134
WUAT02005707.1	Potri.009G058000.1	27094	45834	24714	48082	42724	30074	38598	37004
WUAT02005708.1	Potri.001G061200.1	23240	38832	25846	37028	32074	27058	37014	26856
WUAT02005711.1	Potri.004G065400.1	8620	10482	5806	12588	12694	6092	9238	6904
WUAT02005712.1	Potri.006G108300.3	25418	23452	24440	34488	17418	19148	21622	24726
WUAT02005716.1	Potri.006G151300.1	9058	16634	12642	15662	7278	5192	4672	7736
WUAT02005719.1	Potri.008G054100.1	6854	10690	9608	12078	10114	9452	11934	9856
WUAT02005727.1	Potri.007G076900.3	102	34	36	82	6	0	0	24
WUAT02005729.1	Potri.008G037800.1	19670	26662	24546	28506	18894	22282	24080	28754
WUAT02005730.1	Potri.004G216700.4	3084	4786	5464	3242	13410	7360	9226	6362
WUAT02005731.1	Potri.017G050900.1	2372	3342	3348	3244	4646	2680	4436	6548
WUAT02005732.1	Potri.013G093400.3	29368	43962	30522	48456	27740	27158	25666	30984
WUAT02005733.1	Potri.001G312800.9	46	20	12	46	172	44	36	88
WUAT02005734.1	Potri.010G000301.1	4234	5832	2646	6716	4570	3650	4614	3372
WUAT02005740.1	Potri.013G143400.2	0	24	38	14	14	66	20	62
WUAT02005743.1	Potri.010G215200.14	7096	10002	4128	10982	6900	5596	6388	7466
WUAT02005752.1	Potri.013G138490.1	3698	4780	1904	10226	12336	3828	3578	4682
WUAT02005756.1	Potri.009G099032.1	736	1818	1254	1674	1728	1416	2090	1190
WUAT02005757.1	Potri.013G077700.2	37166	57804	51492	62124	69876	46306	57836	76652
WUAT02005758.1	Potri.005G217300.12	8704	9154	5952	12756	7880	5720	6268	6008
WUAT02005761.1	Potri.008G159500.8	41198	87598	85896	56422	49660	55894	76322	147054
WUAT02005762.1	Potri.013G133550.2	450	696	282	522	1502	498	1428	2122
WUAT02005766.1	Potri.011G074201.1	0	14	18	2	4	24	2	16
WUAT02005767.1	Potri.006G181100.3	680	1560	928	1340	718	882	958	1146
WUAT02005770.1	Potri.006G135200.2	1830	2468	936	4238	2298	1736	2154	1946
WUAT02005773.1	Potri.004G202400.4	17632	26426	30122	24842	39940	36460	32156	28750
WUAT02005775.1	Potri.015G044600.1	29414	43416	35474	34986	26546	18052	20032	26208
WUAT02005778.1	Potri.013G011900.4	49716	82072	64036	86772	54346	63310	58710	84622
WUAT02005779.1	Potri.014G124100.5	71072	50424	44232	91306	25904	19218	16212	36736
WUAT02005782.1	Potri.002G110500.3	26284	38228	34264	38188	24260	32612	29592	34482
WUAT02005783.1	Potri.013G140850.1	8508	9260	7086	12602	11612	6956	6958	11834
WUAT02005784.1	Potri.014G185948.1	14582	15602	12158	16828	10108	10546	18430	24492
WUAT02005788.1	Potri.015G082500.1	45162	73240	45712	85950	85202	64512	61930	71680
WUAT02005793.1	Potri.001G312800.7	74186	62502	44316	101414	26592	24032	22596	21154
WUAT02005797.1	Potri.001G328000.2	29498	48542	39698	43612	42620	40382	52574	49190
WUAT02005800.1	Potri.008G112000.2	8	8	14	6	6	6	8	0
WUAT02005801.1	Potri.001G464800.1	18868	31178	19662	21386	8358	2812	2232	4948
WUAT02005804.1	Potri.008G225001.1	0	0	0	0	0	4	0	2
WUAT02005806.1	Potri.010G191800.2	25820	34310	23472	38426	21462	23308	27122	29612
WUAT02005807.1	Potri.007G086900.1	25894	42020	29124	44846	27914	30804	32920	40554
WUAT02005811.1	Potri.001G136200.3	6644	5292	7622	10540	11040	3384	1964	6580
WUAT02005812.1	Potri.001G354400.1	448	566	610	882	516	402	420	540
WUAT02005813.1	Potri.006G154600.2	1812	5302	916	4118	2012	1646	1752	1766
WUAT02005815.1	Potri.010G038700.15	29724	25310	19192	35106	29138	21958	6610	29426
WUAT02005819.1	Potri.012G090600.3	1554	4336	1834	2928	2938	2414	3232	3482
WUAT02005820.1	Potri.005G099400.3	22358	41026	36688	36662	17758	31652	39284	33642
WUAT02005821.1	Potri.012G071400.1	2006	1306	1048	1440	2158	1076	958	2284
WUAT02005824.1	Potri.013G035350.1	35106	45934	24634	57658	43878	27010	34820	35926
WUAT02005825.1	Potri.010G213900.1	20032	32030	15382	48010	8648	9128	9154	9754
WUAT02005828.1	Potri.003G201200.4	19244	28094	13230	30650	48380	24394	26420	21166
WUAT02005830.1	Potri.005G180600.1	5032	5934	3956	7426	3462	2830	3034	3898
WUAT02005832.1	Potri.008G171200.5	37406	47004	26106	70950	36164	23876	31576	27454
WUAT02005837.1	Potri.016G056500.1	22522	31344	21518	59330	74720	43088	77540	59924
WUAT02005838.1	Potri.009G158800.1	23502	27616	16204	45324	20224	21282	18464	29670
WUAT02005841.1	Potri.014G017000.3	0	6	0	0	12	12	44	8
WUAT02005842.1	Potri.018G001800.3	80660	108354	83450	107178	182898	111018	115300	125362
WUAT02005846.1	Potri.001G312800.9	8682	9554	7112	13434	37928	36756	62288	75370
WUAT02005847.1	Potri.013G163100.2	64	32	40	74	70	30	26	34
WUAT02005848.1	Potri.019G013800.2	242	262	198	214	290	58	104	88
WUAT02005851.1	Potri.016G078300.1	4532	5418	4828	6932	8558	3196	4578	7828
WUAT02005853.1	Potri.003G031900.3	10666	23820	18472	23240	13172	24036	17142	15456
WUAT02005857.1	Potri.010G039900.1	12016	18622	14196	18462	14760	14372	15742	17080
WUAT02005860.1	Potri.008G105200.5	34098	56240	42554	63592	40410	43136	46014	52948
WUAT02005866.1	Potri.010G038700.15	10	4	20	12	2	2	16	136
